Gene	13_LV	13_RV	2004_LV	2004_RV	2006_LV	2006_RV	2027_LV	2027_RV	2029_LV	2029_RV	2031_LV	2031_RV	2033_LV	2033_RV	2034_LV	2034_RV	2040_LV	2040_RV	2043_LV	2043_RV	2045_LV	2045_RV	2047_LV	2047_RV	2048_LV	2048_RV	2052_LV	2052_RV	3213_LV	3213_RV	3217_LV	3217_RV	5726_LV	5726_RV	5755_LV	5755_RV	5759_LV	5759_RV	5768_LV	5768_RV	5801_LV	5801_RV	5803_LV	5803_RV	5806_LV	5806_RV	5807_LV	5807_RV	5809_LV	5809_RV	5810_LV	5810_RV	5813_LV	5813_RV	5814_LV	5814_RV	5819_LV	5819_RV	5822_LV	5822_RV	5823_LV	5823_RV	5825_LV	5825_RV
Aire	0	0	0	0.143458	0	0.063168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065781	0	0	0	0	0.269625	0	0	0	0	0	0	0.277775	0	0	0	0	0.072162	0	0.1594	0	0	0.035304	0.182784	0	0	0	0	0.028125	0	0	0.179726	0	0	0.03714	0	0	0
Airn	28.123451	26.773871	27.228035	51.060825	54.140271	51.088442	29.587984	55.078621	48.030589	41.479606	30.604491	29.707217	34.756363	38.077033	28.42433	22.798691	32.518354	50.732836	49.307767	39.65467	47.370469	28.346008	47.88678	24.861856	60.121419	31.898431	60.374927	55.01741	67.428595	51.950716	39.500402	23.585911	37.838244	21.370081	23.358939	24.846488	40.17331	46.86732	46.215526	35.530172	39.126557	22.543781	35.562595	65.511853	34.947759	36.409602	51.579816	22.586422	53.876866	47.995288	43.72761	30.706044	30.351427	69.82437	26.128849	35.037133	31.196421	47.20949	34.900301	32.546726	36.739241	47.070529	29.0736	27.231887
Ajap1	0.220713	0	0.034902	0.124834	0	0.065811	0.103758	0.157333	0.108098	0.035423	0.237604	0.036207	0.563574	0.163983	0.150368	0.140293	0.491733	0.219889	0.217686	0.083736	0.117209	0.192714	0.109367	0.141938	0.332276	0.08175	0.07059	0.10823	0.219528	0	0	0.145316	0.204066	0.200566	0	0.147422	0.299152	0.316506	0.035774	0.107736	0.10731	0.146859	0.259028	0.651213	0.103086	0.446202	0	0.056634	0.294685	0.620766	0.300365	0.467894	0.033861	0.045956	0.027855	0.072617	0.141158	0.256348	0.854595	0.035442	0.035748	0.208898	0.097232	0.1581
Ajuba	1.256767	1.524021	2.35141	2.340801	1.690814	2.407196	0.648005	2.302845	1.569059	2.532328	1.019062	1.535496	2.606457	1.073379	1.048651	2.219392	0.994965	2.839356	1.517483	1.926833	1.9923	1.319176	1.050994	1.752318	2.929863	0.802471	1.854613	2.984367	1.924059	1.781719	0.805668	4.145255	0.943559	1.498583	2.005571	2.641645	0.713296	1.193325	3.951644	1.039639	0.763971	0.302241	2.852549	1.309215	1.705991	1.12639	2.482147	0.549075	1.881224	0.672199	3.943854	2.130748	0.214392	2.017046	0.965442	1.910732	1.325599	2.334797	1.099529	0.721348	0.661242	1.117749	1.753136	1.150673
AK010878	4.581702	3.401248	3.148404	2.950611	8.438072	7.280882	4.09359	6.31495	4.404166	5.99372	4.0954	5.091608	4.389578	8.637666	3.583528	4.991973	4.488823	4.615273	7.904499	5.72367	2.630853	3.745019	3.078811	3.136678	4.169017	4.081153	6.222378	3.482862	7.766128	8.492669	4.419218	5.42093	7.084417	6.951458	4.308478	5.447726	3.06242	2.191738	5.229426	5.342051	3.726929	2.948906	3.098653	4.092468	4.309435	4.916793	4.092996	2.21858	5.349758	4.425336	5.158247	4.428413	5.691547	2.744299	2.644245	4.960461	2.971465	5.188442	1.639082	3.990964	4.936655	5.402959	5.771535	3.527822
Ak1	157.717034	189.856204	222.642735	137.314553	31.083766	43.144738	149.300797	135.074046	130.695675	220.338763	185.786563	187.548901	145.353044	211.321326	203.028777	251.206597	173.433738	146.074973	201.156888	257.869413	125.368717	195.512664	110.959418	185.832089	97.813191	141.120295	47.490487	65.600457	85.11085	121.208567	107.014692	100.641775	176.093837	260.16111	190.867143	185.831375	113.867598	165.949998	144.190945	248.757879	167.224718	221.915643	192.287881	124.379046	184.774515	235.796549	219.968696	202.748637	104.038988	131.521067	267.758978	200.717559	174.106919	106.482549	149.609864	238.90468	206.48373	126.50235	162.635218	244.400882	165.634323	139.286563	180.157983	236.293811
AK129341	1.081485	1.173708	1.48569	2.158639	0.162944	0.120111	1.437037	0.581561	0.681997	1.978726	2.067474	0	1.851768	1.436873	1.663884	1.116632	1.914749	1.311335	1.242743	1.783002	0.477554	1.309241	1.85547	1.660022	0	1.089142	1.76393	1.222205	1.493537	1.637961	1.007677	0.897667	0.886177	0.936148	2.629065	1.65227	0	0.862521	0	1.696226	1.398676	2.85538	1.037695	2.650236	1.393431	2.139073	2.02985	2.211517	0	0	1.357647	1.652926	1.382745	0.877254	0.367583	2.426775	0.558844	0	0.90597	1.872736	0.490299	0.90442	0	1.322827
AK157302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093811	0	0	0.107422	0	0.128025	0.096873	0.124155
Ak2	12.221682	14.058568	14.250968	11.906952	15.745758	17.338756	10.846679	14.685405	12.413831	15.498511	10.793665	14.567653	11.836968	15.326989	13.920763	12.516067	9.589107	14.911154	17.221832	15.757321	11.782874	11.236661	11.583537	13.537806	14.666862	17.325582	9.778073	12.893247	24.070876	18.139465	12.323057	17.245533	13.629114	17.293773	13.649663	10.229931	9.306063	17.210898	14.442637	15.813911	11.694743	12.826873	16.59779	10.804778	12.118892	15.252475	17.602252	15.781754	12.356025	13.074951	18.280889	13.229042	9.043827	9.206737	9.633841	13.310556	11.798716	11.530948	9.101373	17.038866	10.046035	9.509937	11.070731	16.457148
Ak3	29.025436	32.410845	43.051637	20.616026	19.545723	23.215267	29.186484	27.389279	26.959977	42.206599	34.425401	37.60842	36.006906	44.204137	34.388674	41.452755	27.124939	32.626372	40.423562	42.433339	28.930643	45.167614	25.536447	34.284631	23.47096	36.035846	18.773919	23.712911	26.547971	26.742168	27.803683	34.667507	27.943222	45.448919	32.085756	34.424438	22.399909	39.411378	29.214096	48.980682	35.317842	33.278509	34.651191	30.148216	32.673177	42.052051	40.247206	35.801609	23.600033	32.455852	49.609339	38.872471	29.962021	20.098584	26.382585	42.230082	36.177362	25.750091	35.482409	37.928255	28.142329	30.61908	30.615756	49.329893
Ak3l2-ps	2.604363	0	0	3.478113	0	3.479208	0	6.434959	0	5.107797	4.555361	2.811819	0	3.797373	0	0	0	1.800831	0	0	5.024671	1.600334	2.169785	2.563327	2.765621	0	0	2.517364	2.03409	0	4.413048	0	3.445496	3.776008	0	2.3039	3.619727	3.654504	0	0	0	1.352679	4.199492	0	2.887752	0	0	4.795361	0	6.790378	0	0	5.827057	0	6.902085	0	0	0	0	0	3.432523	6.087622	0	0
Ak4	4.120195	4.993594	9.209605	6.394554	1.990663	2.168256	7.270675	2.30722	11.02033	5.908958	6.632915	6.038663	7.237428	6.05107	14.053551	10.553724	7.596176	3.927602	8.272719	9.406038	3.076666	8.024007	3.048058	6.816635	5.892137	7.300272	4.28002	1.48008	6.942426	2.739292	2.29435	4.996723	5.011732	8.12385	5.849121	7.510034	2.773236	4.337988	5.502924	14.27563	7.935447	7.036619	6.433585	11.864937	11.495846	18.794047	9.638824	8.039301	3.078904	2.781141	11.037188	8.590783	5.470173	5.049581	10.463708	8.736904	6.522929	4.684277	4.023573	5.613426	6.518506	4.97182	5.874985	6.658281
Ak5	0	0	0	0.027783	0.035956	0.12161	0	0.109636	0	0.091216	0.058436	0.095363	0	0.068983	0	0	0	0	0	0.07394	0	0.112888	0.065715	0	0.074829	0.034847	0.310438	0.12645	0	0	0.082024	0.377039	0.028945	0.170092	0	0	0.057566	0.090486	0.09232	0.124002	0	0	0	0.122654	0.060224	0.242413	0	0.272692	0.034012	0.041214	0.043349	0.031157	0	0.085287	0.048015	0.185049	0.05191	0	0	0	0	0	0.085801	0.102959
Ak6	29.072601	24.02199	27.107037	13.973338	24.364128	25.073771	27.373386	25.142719	25.084393	29.498774	29.482187	22.355587	24.404498	30.09182	25.129527	32.039648	33.234311	26.318237	27.962262	31.586298	20.948972	23.401068	17.34064	31.65001	15.634549	30.78722	12.89563	13.760618	34.380752	19.421457	18.206033	23.034287	23.850013	29.354989	32.429648	32.442375	25.884261	36.411236	27.438513	32.06617	23.287252	29.415491	28.013924	18.399191	24.891559	35.371379	28.421947	30.211425	16.617399	22.125406	38.311409	33.505617	27.898573	20.140543	30.120658	35.9414	24.194032	16.460742	28.983966	33.464249	28.120934	23.236693	31.199596	32.622481
Ak7	0	0	0	0.075595	0.032272	0.027586	0.025777	0.049686	0.055832	0.052801	0	0	0	0	0	0	0	0	0	0.032796	0.031053	0	0.030099	0.027586	0.06805	0	0.060776	0.046547	0	0	0	0.049451	0.10309	0.02543	0.068839	0	0	0	0.135226	0	0	0	0.061862	0	0.026702	0.091147	0	0	0.062902	0	0	0	0	0.033949	0	0	0.023802	0.052301	0	0	0	0.032509	0.12781	0
Ak8	0	0	0	0.330176	0	0	0	0	0	0	0	0	0.124773	0.13946	0	0	0	0	0	0	0	0	0	0	0.078014	0	0	0.22968	0.382315	0	0	0	0.119339	0.051264	0	0	0.121577	0	0	0	0	0	0	0	0	0	0	0	0	0.170628	0.178366	0.064819	0	0	0	0.064701	0	0	0.311627	0	0	0	0	0
Ak9	0.0719	0.038012	0.125489	0.209997	0.02794	0.024863	0.011116	0.126052	0.012396	0.103769	0	0.134296	0.013716	0.040034	0.042167	0.057488	0.102666	0.212469	0.165568	0.08817	0.056097	0.116562	0.081975	0.085584	0.030984	0.053698	0.045855	0	0.030406	0	0	0	0.02304	0.023293	0.041838	0.039229	0.055433	0.17347	0.0355	0.037009	0.039172	0.036257	0.084539	0.059854	0.07127	0.013382	0.15407	0.048114	0.057559	0.193139	0.034025	0.048129	0.021864	0.091794	0.009268	0.036029	0.044062	0.071853	0.029326	0.072045	0.06701	0.029331	0.057021	0.068321
Akap1	18.47175	20.372558	32.677388	20.017891	6.062122	7.797672	19.448491	20.544401	21.691561	23.756047	23.271524	21.961781	19.617037	22.828065	27.528029	27.182759	21.604054	19.486718	23.953688	30.810435	15.874979	22.163297	17.722688	20.632544	18.901757	18.915001	10.949731	10.899294	11.199951	15.239019	12.465822	9.725218	28.513035	38.132238	25.372295	19.412566	15.29096	23.382344	24.149374	25.992935	21.069212	20.170015	27.381653	18.355824	20.191688	19.826225	30.823139	19.36643	16.649023	14.40467	34.695014	21.115214	19.717083	15.475538	18.052118	23.469321	27.580191	17.588403	23.634017	23.866947	28.22927	20.755495	21.348532	24.9224
Akap10	7.766636	14.034672	11.124084	10.475693	19.452711	17.132588	9.311789	13.973642	12.366169	12.781576	10.926609	12.652531	12.229583	13.809575	8.249121	13.071297	10.71603	16.696042	18.681466	11.790709	14.86604	13.103266	14.335762	13.266532	16.100336	13.760941	10.067611	16.830554	20.569726	15.863951	12.482795	15.950768	9.727964	14.415987	8.321945	9.721866	9.615215	17.047083	14.14907	17.666728	10.660757	12.352594	12.366189	13.421333	11.815461	13.985171	17.137635	9.533049	14.128457	13.029388	20.963087	13.829834	9.04826	12.18519	8.939378	12.734261	10.035971	13.096866	11.710947	11.129754	11.66904	12.327234	9.760172	12.740638
Akap11	18.304111	19.927739	19.337085	18.453026	16.947682	16.364	18.99248	17.665596	18.417453	23.769149	19.572584	19.645286	19.79786	26.998995	18.687788	24.000179	22.275959	20.607506	22.860781	22.192301	19.587617	19.983398	21.823079	20.292273	21.812566	22.657333	15.48301	19.978212	22.101238	17.629012	18.320817	22.367791	16.66002	19.873942	19.428218	20.246062	18.183837	25.378072	25.933974	25.774642	18.383183	20.270276	17.435705	20.575378	20.6232	31.761802	23.62675	23.206323	20.635609	22.257841	34.796058	26.888528	19.541904	20.046723	17.714911	28.018325	17.929194	18.728036	20.556058	23.274921	20.409711	18.767581	19.26784	23.573057
Akap12	0.42806	2.437747	0.999038	1.055818	3.07919	1.110244	3.550306	4.316011	2.174128	2.981029	1.327877	1.603648	6.617023	2.624867	0.716028	1.71424	0.247136	2.591861	2.555158	0.22334	1.264434	4.386464	2.223101	3.409247	1.368369	1.181243	2.721878	0.920042	1.444683	0.592753	2.312103	0.888737	0.575233	1.469198	2.87262	1.475467	1.584612	6.32944	1.596817	1.78361	0.401265	0.742894	2.715352	2.324229	2.559151	3.306243	1.122611	1.333272	2.057045	0.969529	0.763796	3.344041	1.264823	2.895309	0.921848	0.57083	0.677903	2.335455	2.37588	0.475739	1.048451	2.3054	2.382725	0.952326
Akap13	0.476667	0	0	0.445513	2.757398	7.994369	0	1.255151	0	2.962876	0.376104	0	1.40803	0	0.289551	0	0	0	1.099845	0	0	0	0	1.861517	0	0	0.938553	6.181664	8.989109	0.781654	0	0	0	0.270492	0	1.437789	0	1.593672	0	0	0	0	0	2.797915	3.90528	0	0.59443	0.380949	0	0	0	0	1.744965	0	0	0	0	0	1.023739	0	0	0	0	0
Akap14	0.114224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap17b	1.483266	1.001853	1.170506	1.181415	2.441805	1.482578	1.019133	0.993016	1.492556	1.562469	1.49507	0.734774	1.613659	1.167333	1.235361	0.823149	0.997353	1.067021	1.485362	1.54453	1.964812	1.223263	1.234688	1.073306	1.168021	1.228385	0.946915	1.43536	1.596391	0.961071	1.230324	0.909807	1.237121	1.397985	1.453606	0.999122	1.035635	2.340886	1.175426	1.202694	0.932819	1.135289	1.200091	1.067974	1.361782	1.395246	1.098018	1.584883	0.849013	0.873421	1.915433	1.600209	1.380492	1.156174	1.364781	1.896579	1.183017	1.33682	1.282878	0.919498	1.657589	1.489644	0.895468	1.388332
Akap2	34.819175	36.326421	36.385492	34.595305	72.997107	64.18876	39.180547	33.699599	52.357267	36.900658	36.693796	34.022926	66.169612	51.099593	30.117253	26.889067	31.393959	44.823027	50.33336	36.081505	57.810026	41.589594	46.449408	42.609263	60.201767	58.865132	39.683095	42.371202	88.013184	49.734767	53.616502	57.404229	43.571897	28.795205	58.858164	47.70145	44.299147	52.537139	54.360823	51.82714	41.55709	34.213037	44.240357	29.766689	45.495796	45.682984	48.785467	47.226264	67.124526	50.368662	95.942174	60.261498	28.696235	35.325318	35.401319	52.539167	41.241973	42.972962	41.928985	31.208979	30.078703	36.149627	44.032184	38.356361
Akap3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap4	0	0	0	0	0	0	0	0	0	0	0	0.038537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap5	1.561418	1.590047	1.783971	1.378143	0.712068	0.435088	1.701036	1.483014	2.531122	1.701794	1.983188	2.721361	2.703616	1.716906	1.852494	1.226907	1.793856	1.794465	1.387661	1.258154	4.055886	2.580551	1.272278	1.031781	0.485835	0.462787	1.203442	1.316567	1.061318	1.820425	1.385192	0.997215	2.03317	1.491189	1.284098	1.784449	3.115968	1.987108	2.306583	1.345406	3.162594	1.74694	2.022353	2.493486	1.365177	1.00868	1.682418	0.968394	1.506446	1.310715	0.733073	0.827574	2.586973	4.554611	1.175549	1.674658	1.469068	2.129957	1.124765	0.762436	1.431906	1.849101	1.923129	1.755747
Akap6	26.393898	24.893799	29.759334	20.939034	6.253689	7.476616	28.698997	25.638467	21.565883	32.631271	31.164031	27.996376	27.275833	34.12255	33.777629	37.164351	28.690107	23.483096	29.798755	34.757101	21.411329	27.37756	20.62624	27.839742	18.307945	29.017834	10.980586	10.57613	17.404219	14.553735	17.484596	15.076168	25.250961	33.942396	40.995031	35.358924	22.474617	34.890019	29.064506	36.420812	26.526177	30.605552	26.83596	21.113807	31.368938	40.024463	33.656541	33.012787	19.324226	24.733424	60.564335	41.105705	31.65092	21.963035	28.521924	42.972222	30.183907	21.985797	27.631164	36.489916	30.692069	25.424709	31.356716	35.837877
Akap7	12.556033	9.620357	14.451184	11.475357	8.487176	4.88363	15.69443	9.33626	17.80411	13.978556	17.392656	10.753195	12.480809	17.251476	15.683621	16.022766	15.682529	13.415732	14.73706	15.475721	15.098883	12.658889	18.45258	9.478095	18.110517	14.679104	8.697752	8.970165	10.415526	6.671253	9.180099	9.367567	16.881099	9.035687	15.68215	11.249774	11.931393	16.783541	15.584621	16.928404	17.428158	16.032087	17.219413	17.162725	14.165498	16.873874	19.16467	15.134544	10.814914	14.015712	20.627168	17.910875	15.538065	13.8471	14.579457	15.95986	14.238363	10.406033	15.295683	17.50831	13.112852	12.157658	13.859157	17.321774
Akap8	6.067427	0	0	5.183752	7.52494	7.189934	5.558352	0	0	4.318422	0	0	4.592334	4.23698	0	0	3.405906	0	0	3.831249	0	3.881326	0	0	0	3.832312	0	0	0	0	0	0	0	0	0	0	5.213355	11.58536	0	0	0	6.964965	0	0	0	4.716437	2.371405	0	0	0	0	0	5.915898	0	6.162816	0	0	0	7.903578	4.230201	6.333023	0	3.77494	3.098577
Akap8l	2.609849	0.459132	0	0	4.83662	8.177634	1.610117	0	7.227014	1.555669	5.725585	0	0.276128	0	2.395556	1.865674	1.628707	0	0	3.421948	6.104535	3.122031	2.382992	3.364753	3.920915	1.507481	5.468382	5.727569	3.539261	0.433061	0	1.483682	3.58603	0.461498	1.23615	3.508892	4.628294	0	0	2.911467	4.292657	3.674986	0	1.214244	0.969409	4.683231	2.682912	1.594004	0.168093	6.404162	7.682567	3.419519	1.881981	0.203272	0	4.768798	2.737813	2.070698	0	4.029182	0	0	0	0
Akap9	16.356274	15.739819	14.440455	18.224351	27.209173	15.487625	18.434167	24.644412	24.239025	22.266996	19.430777	18.757226	19.26204	22.533584	15.903758	13.438391	18.38631	27.404247	29.343688	22.112996	21.940576	17.879441	25.215743	16.643021	27.893111	22.397617	21.986715	16.68859	21.346271	20.836966	18.412595	15.225925	21.237951	17.549926	17.343639	17.719568	20.905576	17.54795	20.552557	16.521167	15.277696	21.249853	13.312483	26.137604	21.085626	26.197331	20.00952	16.7747	25.971986	20.728317	26.348087	20.779536	18.635228	24.449374	16.785285	21.707683	17.173413	21.082504	19.559382	14.547559	18.119261	19.458437	19.871425	20.517374
Akip1	3.844451	3.301904	3.729299	1.810368	9.586355	3.159815	4.961583	3.516985	3.468857	4.544164	3.958908	2.726061	2.576981	4.041345	4.081356	2.938942	3.030159	4.05521	4.498771	2.177364	4.127674	5.528406	2.677398	5.030749	2.165237	3.694835	2.68474	2.100863	6.938579	4.981141	3.442368	4.2159	3.746632	2.717386	6.239876	5.384883	4.669047	2.973225	4.251119	4.976234	3.280671	3.535594	2.425973	2.15113	3.975709	5.18428	4.837169	4.64395	1.970453	3.155961	7.328475	6.037172	2.510021	1.662168	4.313581	6.891122	3.895001	2.613867	3.528252	2.896701	3.150111	1.352532	2.418063	2.587361
Akirin1	10.230059	12.545525	14.779554	6.978534	28.683138	25.122908	11.922378	9.873902	10.955967	15.241156	12.659322	13.0501	16.910684	18.485885	11.793858	15.295509	11.313432	10.226379	12.61374	17.25213	12.680501	14.89809	12.178469	12.837365	12.741144	15.964969	8.675619	11.773748	22.102467	12.332774	15.664662	18.025724	10.663728	17.221386	11.904725	13.203394	8.640254	16.426859	14.74237	21.197637	12.095775	15.075932	13.405768	12.72457	12.984054	19.390311	14.225862	14.499162	12.443776	11.071141	32.106495	18.25691	10.569756	8.90318	10.218611	18.770587	13.277303	10.158867	12.407761	15.19151	10.614129	7.24973	13.530184	16.421536
Akirin1-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akirin2	20.438173	20.518704	19.191913	13.109479	18.699242	17.958117	22.157821	16.050775	16.32892	19.967006	19.090933	23.37536	23.184811	19.963227	25.039104	21.845763	21.651385	23.227427	21.744675	23.495532	20.413483	19.503101	17.238406	18.955282	20.802404	21.840599	11.310057	12.362909	22.168423	20.017355	14.163523	19.613494	18.132518	23.738038	26.642809	19.500102	18.040044	21.2483	22.09355	29.455425	18.688237	19.93506	21.944692	16.482279	20.562886	25.502621	25.675536	20.094804	16.789761	26.846892	33.788421	22.707815	23.317284	21.939452	17.33823	25.122089	20.081535	16.651282	17.535705	26.019167	23.022613	21.779168	17.323798	27.470301
Akna	2.475554	2.124247	1.916324	3.47645	8.379217	8.808427	1.841834	1.930164	3.482422	1.809302	1.76959	1.868584	5.302949	3.189599	2.097589	0.887388	2.761819	2.88174	3.659934	2.665549	4.031693	2.360958	4.332181	2.413491	6.244129	4.497413	5.576638	7.389963	6.561935	5.487553	4.00821	7.977588	1.861727	1.502192	2.846368	1.897654	1.721206	4.032727	3.335014	2.3281	2.777174	1.763089	2.464481	2.621084	2.893638	2.307072	3.952847	3.308058	6.706471	3.425237	5.329827	3.42972	1.733007	2.491711	1.722812	2.664504	2.606602	3.629624	2.484251	1.659376	1.496951	2.662373	2.886471	2.131341
Aknad1	0.019526	0	0	0	0	0.165477	0	0	0	0.072622	0.108813	0.040967	0.162835	0	0	0.036263	0.020814	0	0	0	0.125688	0.092141	0.021482	0	0.024358	0.021346	0.02954	0.016471	0	0.023667	0.03502	0.077203	0	0	0	0.03192	0.064699	0.027271	0.137085	0.019336	0.020924	0	0.071139	0.023042	0.076743	0.042307	0	0.033789	0.02253	0	0.212242	0	0	0.049205	0.042564	0.019173	0.03762	0.019059	0	0.018937	0	0.039753	0	0
Aknaos	0	0	0	0	0.087602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162601
Akp-ps1	0	0.051167	0	0.051931	0	0	0	0.151958	0.634817	0	0.117057	0.28824	0.060609	0.260753	0	0.116209	0	0	0	0	0	0	0	0.177971	0	0.065901	0	0	0	0	0	0.054277	0	0	0	0	0	0.173028	0	0.120256	0	0	0	0.824179	0	0	0.072249	0	0	0	0	0	0	0.222928	0	0	0	0	0.149102	0	0	0	0.285816	0
Akp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akr1a1	48.331281	55.431677	55.970564	36.029277	127.600456	171.442837	43.890995	47.204614	49.564024	61.245621	47.196386	53.442298	78.48583	57.980748	58.642116	49.098048	53.557898	51.562967	70.573102	67.695023	54.677403	65.578367	56.791006	51.74529	63.367947	59.067478	46.887925	97.452229	94.559111	82.578982	65.665334	125.982638	49.745223	48.356135	71.649821	63.83689	42.801716	58.123966	61.855264	87.793487	61.406671	49.50698	68.423749	55.188876	62.603638	89.648913	64.995911	71.389271	70.680894	50.330223	109.26172	64.243941	38.82347	32.27477	42.910995	74.242058	57.39135	46.453267	59.205252	50.268348	45.760015	44.064752	55.58032	58.551557
Akr1b10	17.479629	18.178535	16.111368	15.449623	6.082841	7.176607	15.136383	10.911024	13.246783	18.12144	13.374478	15.510824	21.270945	17.321252	13.465024	17.294721	14.131879	16.946466	15.505722	19.351076	13.599468	16.940355	11.379164	16.452243	12.266177	11.834966	10.564361	12.047299	13.534648	15.253349	12.229548	14.022483	16.203664	21.819929	16.094289	12.099393	9.691441	18.870764	17.357392	20.22608	14.809843	13.194361	19.606927	17.120977	16.232295	15.706756	22.475253	18.392355	16.745192	11.299477	25.501	15.655796	16.974274	15.463983	13.016231	18.512708	14.694101	13.281991	12.075447	16.518772	20.405118	12.095369	11.404484	19.126338
Akr1b3	53.411728	67.149409	73.65348	42.187486	32.639515	37.2349	58.815262	41.473102	36.101365	67.782701	48.195582	56.190691	51.387636	87.643927	52.043611	89.588764	52.811781	45.347212	71.607605	56.671232	38.462559	69.760341	31.464638	37.379709	31.23234	60.256175	17.500086	30.680662	35.36041	40.397725	34.657265	33.197931	89.797059	126.51399	56.951828	56.968544	32.553585	63.687775	46.70389	80.703101	64.665111	63.260989	56.734382	42.264772	46.929295	88.417921	78.070473	61.775353	35.294361	53.869133	101.410317	42.949921	59.098555	32.887382	49.868625	76.591186	65.438556	41.027992	37.709964	85.305016	42.140248	45.042104	47.049322	70.571184
Akr1b7	0	0	0	0.23257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270703	0	0	0	0	0	0	0	0	0.102714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826	0	0	0	0	0.071731	0	0	0	0	0	0.147451	0	0	0	0	0	0	0	0	0	0	0	0.069515
Akr1b8	1.719455	1.698318	0.46732	0.620185	11.499222	8.713498	1.459107	3.37455	1.826133	3.005798	1.667271	1.717497	2.889994	2.517931	1.876182	1.474909	1.645262	1.902756	1.678704	1.737152	2.021453	2.310097	3.52779	2.127981	3.648455	2.385775	2.846707	3.913999	7.823455	4.292327	4.139603	6.354586	0.948437	1.168182	3.249935	3.58944	1.860781	2.03196	3.332511	4.738455	2.012535	2.038022	2.294783	2.724883	3.310187	5.303579	1.246452	2.543474	2.468459	1.656213	3.745911	4.874183	1.282752	1.084589	1.330603	3.243154	1.330605	1.39671	1.094556	2.136884	1.782084	1.420534	1.442831	2.477588
Akr1c12	0.072269	0.164239	0	0.295508	0	0.159406	0	0.162666	0.229355	0.309917	0	0	0.131417	0.249553	0.214315	0.159996	0.232827	0.215958	0.091969	0	0	0.21312	0.092331	0	0.099072	0.397769	0.276608	0.066787	0.19567	0.10514	0.258406	0.140869	0.137412	0.339446	0.166487	0.468807	0.103104	0.139028	0.160049	0.108247	0	0.083862	0.0939	0	0.367038	0.211219	0	0	0.190953	0.113646	0.456419	0	0	1.055908	0.242067	0.145973	0.140098	0	0	0.142081	0	0.285244	0.203905	0.154502
Akr1c13	0.759809	0.620366	0.784746	0.977527	1.382158	1.734325	0.963072	0.22457	0.840425	1.11188	0.745939	0.527598	0.525966	1.00634	0.882787	0.730728	0.512193	1.122523	1.179069	1.219738	1.500429	0.311313	1.640169	0.340238	0.535719	1.008416	0.980656	1.247132	2.217369	1.220982	0.84744	2.115328	0.514946	0.785835	1.060569	0.550013	0.746538	0.810721	0.826843	1.837579	0.682533	0.736244	0.716663	0.620336	1.023766	2.406442	1.636867	0.79978	1.063174	1.714063	1.165588	0.786911	0.920602	1.432716	0.77238	1.523583	0.528903	0.804687	0.943823	0.853323	0.621838	1.595339	0.179383	0.187716
Akr1c14	3.857128	6.490826	8.242649	4.968885	2.180313	4.621115	6.259113	6.200119	8.490384	7.220281	7.499587	9.091385	7.493127	7.082432	3.895975	4.341246	5.868749	8.110645	9.944274	5.605706	10.222248	7.7477	8.919217	6.350315	7.926537	6.033675	10.149848	10.32578	4.787155	5.029708	7.38928	11.289607	7.380542	6.092331	5.000254	5.016546	7.933443	8.629848	11.215123	7.726682	5.904341	5.538836	6.411771	8.313618	6.536859	7.785712	7.225832	5.111964	8.465949	7.302791	7.401894	4.39396	9.1829	8.214826	4.296041	5.646772	6.165591	8.071467	5.72501	3.690539	6.497356	9.489208	6.321779	7.819084
